user_id,home_region,diet,health_profile,spice_pref,age_band,n_interactions
476,Tamil Nadu,Vegetarian,general,medium,26-35,21
477,Karnataka,Vegetarian,diabetic,mild,26-35,7
478,Pan-Indian,Vegetarian,general,hot,36-50,20
479,Maharashtra,Non-Vegetarian,general,medium,26-35,40
480,Goa,Vegetarian,heart_lowsodium,medium,26-35,29
481,Punjab,Vegetarian,general,mild,26-35,18
482,Pan-Indian,Non-Vegetarian,heart_lowsodium,mild,51+,10
483,Maharashtra,Vegan,general,medium,26-35,30
484,South India,Non-Vegetarian,weight_loss,medium,36-50,5
485,Pan-Indian,Vegan,general,mild,36-50,34
486,Maharashtra,Vegetarian,heart_lowsodium,medium,36-50,39
487,South India,Vegetarian,general,medium,26-35,8
488,Kerala,Vegetarian,general,mild,26-35,16
489,Gujarat,Eggetarian,general,medium,26-35,5
490,Rajasthan,Non-Vegetarian,general,medium,36-50,14
491,Pan-Indian,Eggetarian,weight_loss,medium,18-25,10
492,Pan-Indian,Vegetarian,general,mild,51+,6
493,Tamil Nadu,Vegan,general,medium,26-35,18
494,Tamil Nadu,Vegetarian,general,hot,18-25,51
495,Andhra Pradesh,Vegetarian,heart_lowsodium,medium,26-35,31
496,North India,Vegetarian,general,medium,36-50,11
497,Sindhi (community),Vegetarian,general,hot,26-35,45
498,Jammu & Kashmir,Non-Vegetarian,heart_lowsodium,hot,26-35,30
499,Tamil Nadu,Vegetarian,general,hot,51+,69
500,Tamil Nadu,Vegetarian,general,hot,18-25,12
501,Karnataka,Vegetarian,heart_lowsodium,mild,18-25,31
502,Pan-Indian,Eggetarian,diabetic,hot,18-25,63
503,Himachal Pradesh,Eggetarian,heart_lowsodium,medium,18-25,5
504,North India,Vegan,general,hot,26-35,27
505,Goa,Vegetarian,general,mild,26-35,7
506,North India,Vegetarian,weight_loss,medium,18-25,9
507,South India,Vegetarian,general,medium,26-35,16
508,Mughlai (North India),Non-Vegetarian,general,medium,26-35,19
509,Gujarat,Vegetarian,diabetic,medium,18-25,55
510,Pan-Indian,Vegetarian,diabetic,medium,18-25,17
511,Pan-Indian,Vegetarian,diabetic,medium,26-35,15
512,Mughlai (North India),Vegetarian,weight_loss,mild,36-50,9
513,Pan-Indian,Non-Vegetarian,general,mild,26-35,7
514,North India,Vegetarian,general,medium,51+,6
515,Maharashtra,Non-Vegetarian,general,hot,26-35,29
516,Karnataka,Vegetarian,general,mild,18-25,8
517,Maharashtra,Non-Vegetarian,general,medium,51+,51
518,Pan-Indian,Non-Vegetarian,general,mild,26-35,24
519,Pan-Indian,Eggetarian,general,hot,18-25,39
520,Karnataka,Vegan,general,medium,26-35,13
521,Maharashtra,Vegetarian,general,medium,18-25,47
522,Sindhi (community),Non-Vegetarian,heart_lowsodium,mild,51+,12
523,Karnataka,Eggetarian,general,mild,36-50,15
524,Maharashtra,Vegetarian,heart_lowsodium,hot,26-35,5
525,Punjab,Non-Vegetarian,general,medium,18-25,5
526,Assam,Vegetarian,general,medium,18-25,9
527,Karnataka,Non-Vegetarian,weight_loss,medium,36-50,21
528,Punjab,Vegetarian,general,medium,18-25,20
529,Rajasthan,Non-Vegetarian,general,hot,36-50,27
530,Pan-Indian,Vegetarian,general,medium,36-50,18
531,West Bengal,Non-Vegetarian,general,medium,51+,5
532,Rajasthan,Vegetarian,general,hot,51+,10
533,Goa,Non-Vegetarian,diabetic,hot,51+,11
534,Tamil Nadu,Vegetarian,general,medium,18-25,21
535,Punjab,Non-Vegetarian,heart_lowsodium,medium,36-50,28
536,South India,Non-Vegetarian,diabetic,medium,18-25,9
537,West Bengal,Vegetarian,heart_lowsodium,medium,36-50,5
538,Sindhi (community),Non-Vegetarian,heart_lowsodium,medium,36-50,21
539,Himachal Pradesh,Non-Vegetarian,heart_lowsodium,medium,26-35,42
540,Kerala,Vegan,general,hot,36-50,42
541,Rajasthan,Vegetarian,general,medium,18-25,12
542,Goa,Vegetarian,general,medium,26-35,13
543,Jammu & Kashmir,Vegetarian,general,medium,26-35,9
544,Andhra Pradesh,Vegan,general,mild,26-35,38
545,Gujarat,Vegetarian,weight_loss,hot,26-35,13
546,Pan-Indian,Vegetarian,weight_loss,hot,26-35,25
547,Pan-Indian,Vegetarian,general,medium,18-25,15
548,Punjab,Vegetarian,heart_lowsodium,hot,26-35,30
549,Andhra Pradesh,Vegan,heart_lowsodium,medium,36-50,52
550,Bihar,Vegetarian,diabetic,medium,36-50,13
551,Kerala,Non-Vegetarian,general,mild,26-35,18
552,West Bengal,Vegan,general,mild,18-25,15
553,South India,Vegan,general,medium,36-50,13
554,Tamil Nadu,Eggetarian,general,mild,36-50,9
555,Kerala,Vegetarian,general,mild,36-50,6
556,Kerala,Non-Vegetarian,heart_lowsodium,hot,26-35,5
557,Mughlai (North India),Vegetarian,general,hot,51+,15
558,Kerala,Vegetarian,general,medium,18-25,13
559,Maharashtra,Non-Vegetarian,diabetic,hot,18-25,27
560,North India,Vegan,general,medium,26-35,12
561,Goa,Non-Vegetarian,heart_lowsodium,medium,51+,5
562,West Bengal,Vegan,weight_loss,hot,18-25,25
563,West Bengal,Non-Vegetarian,general,medium,18-25,87
564,Tamil Nadu,Vegan,weight_loss,medium,26-35,11
565,Punjab,Non-Vegetarian,general,hot,26-35,27
566,Andhra Pradesh,Vegan,general,mild,26-35,34
567,Tamil Nadu,Vegetarian,general,medium,18-25,7
568,Kerala,Eggetarian,general,medium,26-35,7
569,Pan-Indian,Eggetarian,diabetic,medium,18-25,22
570,Andhra Pradesh,Vegan,general,medium,18-25,9
571,Pan-Indian,Non-Vegetarian,general,medium,18-25,5
572,Pan-Indian,Non-Vegetarian,diabetic,medium,18-25,18
573,Punjab,Vegetarian,heart_lowsodium,medium,26-35,81
574,Punjab,Non-Vegetarian,general,medium,36-50,5
575,Mughlai (North India),Vegan,general,hot,26-35,8
576,Kerala,Vegan,diabetic,hot,51+,21
577,Andhra Pradesh,Non-Vegetarian,heart_lowsodium,medium,51+,9
578,Tamil Nadu,Vegetarian,general,hot,36-50,11
579,Kerala,Vegetarian,heart_lowsodium,medium,36-50,12
580,Pan-Indian,Eggetarian,general,hot,51+,11
581,Pan-Indian,Vegan,general,medium,36-50,12
582,Punjab,Non-Vegetarian,heart_lowsodium,medium,26-35,9
583,Andhra Pradesh,Non-Vegetarian,heart_lowsodium,hot,51+,27
584,Pan-Indian,Vegetarian,general,medium,26-35,11
585,Pan-Indian,Non-Vegetarian,general,medium,26-35,9
586,Pan-Indian,Vegetarian,diabetic,mild,26-35,17
587,Pan-Indian,Vegetarian,general,hot,26-35,25
588,Gujarat,Non-Vegetarian,heart_lowsodium,hot,26-35,19
589,West Bengal,Non-Vegetarian,general,medium,18-25,21
590,Maharashtra,Non-Vegetarian,diabetic,mild,26-35,38
591,Tamil Nadu,Non-Vegetarian,general,hot,51+,5
592,Karnataka,Eggetarian,diabetic,mild,26-35,6
593,North India,Eggetarian,general,hot,36-50,7
594,Jammu & Kashmir,Vegan,general,medium,26-35,6
595,South India,Vegetarian,general,hot,51+,16
596,Kerala,Vegetarian,general,mild,36-50,15
597,Goa,Vegetarian,general,medium,51+,35
598,South India,Non-Vegetarian,general,mild,26-35,13
599,Maharashtra,Non-Vegetarian,general,hot,18-25,6
600,Mughlai (North India),Vegan,general,hot,18-25,45
601,Pan-Indian,Non-Vegetarian,heart_lowsodium,hot,26-35,38
602,Gujarat,Vegetarian,general,medium,26-35,19
603,Pan-Indian,Non-Vegetarian,diabetic,medium,26-35,61
604,Uttar Pradesh,Eggetarian,general,medium,36-50,134
605,Kerala,Non-Vegetarian,general,medium,51+,10
606,Uttar Pradesh,Non-Vegetarian,weight_loss,hot,51+,10
607,West Bengal,Vegetarian,diabetic,hot,26-35,29
608,Tamil Nadu,Vegetarian,diabetic,hot,51+,12
609,Punjab,Eggetarian,diabetic,mild,18-25,29
610,North India,Non-Vegetarian,general,hot,36-50,28
611,Pan-Indian,Eggetarian,general,hot,18-25,10
612,South India,Non-Vegetarian,heart_lowsodium,medium,36-50,35
613,Andhra Pradesh,Non-Vegetarian,general,hot,26-35,28
614,South India,Vegetarian,general,hot,51+,12
615,West India,Vegetarian,heart_lowsodium,mild,51+,37
616,South India,Non-Vegetarian,weight_loss,hot,26-35,159
617,Pan-Indian,Vegetarian,general,hot,18-25,28
618,Karnataka,Non-Vegetarian,heart_lowsodium,hot,51+,5
619,South India,Vegetarian,diabetic,medium,36-50,12
620,Kerala,Non-Vegetarian,general,hot,51+,11
621,North India,Non-Vegetarian,heart_lowsodium,medium,26-35,9
622,Jammu & Kashmir,Vegetarian,general,hot,26-35,24
623,Rajasthan,Non-Vegetarian,general,hot,18-25,66
624,Pan-Indian,Non-Vegetarian,general,medium,51+,18
625,North India,Eggetarian,diabetic,medium,26-35,7
626,Tamil Nadu,Vegetarian,general,hot,26-35,23
627,Pan-Indian,Non-Vegetarian,general,hot,18-25,6
628,Mughlai (North India),Non-Vegetarian,general,medium,36-50,30
629,Kerala,Non-Vegetarian,general,hot,36-50,18
630,Mughlai (North India),Vegetarian,general,medium,36-50,10
631,Pan-Indian,Vegetarian,diabetic,medium,18-25,8
632,Pan-Indian,Non-Vegetarian,general,medium,51+,21
633,West Bengal,Non-Vegetarian,diabetic,hot,26-35,37
634,Kerala,Vegetarian,general,medium,26-35,42
635,Mughlai (North India),Non-Vegetarian,heart_lowsodium,hot,18-25,17
636,Parsi (community),Vegetarian,general,hot,36-50,19
637,Kerala,Eggetarian,diabetic,medium,18-25,13
638,North India,Vegetarian,weight_loss,mild,26-35,7
639,West Bengal,Vegetarian,heart_lowsodium,mild,18-25,8
640,Pan-Indian,Non-Vegetarian,general,medium,36-50,42
641,Maharashtra,Non-Vegetarian,general,medium,51+,9
642,Andhra Pradesh,Vegetarian,diabetic,mild,26-35,48
643,Maharashtra,Vegan,heart_lowsodium,hot,36-50,10
644,Jammu & Kashmir,Non-Vegetarian,heart_lowsodium,hot,36-50,5
645,Pan-Indian,Non-Vegetarian,general,hot,18-25,10
646,Pan-Indian,Eggetarian,general,medium,51+,19
647,Andhra Pradesh,Non-Vegetarian,general,medium,36-50,13
648,Maharashtra,Vegan,heart_lowsodium,hot,26-35,22
649,Andhra Pradesh,Vegan,diabetic,medium,18-25,77
650,Pan-Indian,Non-Vegetarian,heart_lowsodium,hot,26-35,19
651,Karnataka,Non-Vegetarian,general,medium,26-35,15
652,Pan-Indian,Vegetarian,general,hot,51+,10
653,Sindhi (community),Vegan,diabetic,medium,51+,13
654,Gujarat,Vegan,general,hot,36-50,51
655,Pan-Indian,Non-Vegetarian,general,medium,26-35,36
656,Maharashtra,Non-Vegetarian,diabetic,mild,18-25,52
657,Rajasthan,Vegan,general,medium,26-35,18
658,Goa,Vegetarian,general,hot,36-50,9
659,Goa,Eggetarian,general,medium,26-35,16
660,Pan-Indian,Vegetarian,general,hot,26-35,13
661,Gujarat,Vegetarian,general,mild,51+,44
662,Pan-Indian,Vegetarian,heart_lowsodium,medium,18-25,27
663,Pan-Indian,Vegetarian,general,hot,18-25,5
664,Pan-Indian,Eggetarian,diabetic,medium,26-35,6
665,Tamil Nadu,Eggetarian,diabetic,mild,18-25,12
666,Pan-Indian,Vegetarian,general,medium,36-50,54
667,Goa,Vegetarian,diabetic,hot,26-35,9
668,Karnataka,Vegetarian,general,hot,18-25,17
669,Andhra Pradesh,Vegetarian,general,hot,18-25,20
670,Maharashtra,Vegetarian,general,mild,36-50,22
671,Telangana,Non-Vegetarian,heart_lowsodium,medium,36-50,24
672,Jammu & Kashmir,Vegetarian,diabetic,hot,26-35,10
673,Pan-Indian,Non-Vegetarian,heart_lowsodium,mild,26-35,31
674,Pan-Indian,Vegetarian,diabetic,hot,26-35,9
675,Mughlai (North India),Non-Vegetarian,general,hot,26-35,30
676,Tamil Nadu,Vegan,general,medium,26-35,11
677,Karnataka,Vegetarian,heart_lowsodium,hot,36-50,11
678,Punjab,Eggetarian,general,hot,26-35,14
679,Punjab,Vegetarian,general,medium,26-35,8
680,Pan-Indian,Vegan,general,hot,18-25,21
681,Gujarat,Vegetarian,heart_lowsodium,medium,26-35,70
682,North India,Non-Vegetarian,general,hot,18-25,5
683,Pan-Indian,Vegetarian,heart_lowsodium,hot,18-25,20
684,Bihar,Eggetarian,general,medium,26-35,5
685,Pan-Indian,Vegan,weight_loss,medium,18-25,20
686,Rajasthan,Vegetarian,diabetic,medium,18-25,5
687,Punjab,Non-Vegetarian,general,hot,26-35,9
688,Kerala,Non-Vegetarian,general,medium,18-25,17
689,Punjab,Non-Vegetarian,general,hot,51+,5
690,Kerala,Non-Vegetarian,general,hot,18-25,16
691,South India,Vegetarian,general,medium,26-35,24
692,Kerala,Vegan,diabetic,medium,26-35,27
693,Pan-Indian,Vegetarian,general,medium,36-50,6
694,Karnataka,Vegetarian,general,hot,26-35,27
695,North India,Non-Vegetarian,general,hot,26-35,10
696,Pan-Indian,Eggetarian,general,medium,36-50,22
697,Andhra Pradesh,Vegetarian,heart_lowsodium,medium,51+,34
698,South India,Eggetarian,general,hot,26-35,10
699,Punjab,Vegan,heart_lowsodium,medium,18-25,21
700,Pan-Indian,Vegetarian,general,mild,18-25,9
701,West Bengal,Vegan,general,hot,26-35,6
702,West Bengal,Vegetarian,general,medium,26-35,36
703,Telangana,Vegan,diabetic,hot,26-35,5
704,Himachal Pradesh,Vegan,diabetic,mild,18-25,36
705,Karnataka,Vegetarian,general,medium,26-35,32
706,Kerala,Vegan,general,mild,51+,6
707,Pan-Indian,Vegetarian,general,medium,36-50,10
708,Pan-Indian,Non-Vegetarian,general,medium,26-35,14
709,Bihar,Non-Vegetarian,general,medium,26-35,6
710,Gujarat,Non-Vegetarian,general,mild,18-25,15
711,Goa,Non-Vegetarian,general,medium,51+,10
712,Kerala,Non-Vegetarian,general,medium,36-50,12
713,Gujarat,Non-Vegetarian,general,medium,26-35,6
714,Rajasthan,Vegan,diabetic,hot,18-25,7
715,Tamil Nadu,Vegetarian,heart_lowsodium,hot,26-35,12
716,Kerala,Non-Vegetarian,heart_lowsodium,hot,36-50,20
717,Mughlai (North India),Non-Vegetarian,heart_lowsodium,mild,36-50,27
718,East India,Vegetarian,general,medium,36-50,5
719,Odisha,Vegetarian,weight_loss,medium,51+,11
720,Mughlai (North India),Vegetarian,general,medium,36-50,70
721,Kerala,Non-Vegetarian,general,hot,18-25,18
722,Pan-Indian,Non-Vegetarian,heart_lowsodium,hot,18-25,5
723,West Bengal,Non-Vegetarian,general,medium,18-25,9
724,Sindhi (community),Vegetarian,general,medium,26-35,18
725,Pan-Indian,Vegetarian,general,mild,51+,29
726,Pan-Indian,Vegan,diabetic,medium,36-50,36
727,Gujarat,Vegan,general,hot,36-50,60
728,Tamil Nadu,Vegetarian,general,medium,26-35,21
729,Pan-Indian,Vegetarian,heart_lowsodium,medium,26-35,27
730,Karnataka,Non-Vegetarian,general,hot,26-35,55
731,South India,Eggetarian,general,mild,51+,70
732,Pan-Indian,Non-Vegetarian,weight_loss,hot,51+,15
733,Pan-Indian,Non-Vegetarian,general,medium,18-25,18
734,Karnataka,Non-Vegetarian,diabetic,medium,18-25,58
735,Punjab,Vegetarian,weight_loss,hot,51+,19
736,Mughlai (North India),Vegan,diabetic,hot,18-25,9
737,Karnataka,Vegan,weight_loss,medium,26-35,22
738,Pan-Indian,Non-Vegetarian,general,medium,18-25,11
739,Tamil Nadu,Eggetarian,heart_lowsodium,hot,36-50,32
740,North India,Non-Vegetarian,general,medium,36-50,10
741,Karnataka,Non-Vegetarian,general,hot,18-25,70
742,Pan-Indian,Vegetarian,heart_lowsodium,medium,51+,14
743,South India,Non-Vegetarian,heart_lowsodium,medium,36-50,15
744,Pan-Indian,Vegetarian,general,medium,26-35,19
745,West Bengal,Vegetarian,diabetic,hot,18-25,5
746,Maharashtra,Vegan,general,medium,51+,24
747,Maharashtra,Vegetarian,diabetic,medium,36-50,34
748,Jammu & Kashmir,Vegetarian,general,medium,18-25,5
749,Punjab,Eggetarian,general,medium,36-50,13
750,Pan-Indian,Non-Vegetarian,heart_lowsodium,mild,36-50,17
751,Mughlai (North India),Vegetarian,general,medium,26-35,13
752,Punjab,Non-Vegetarian,general,medium,18-25,26
753,South India,Non-Vegetarian,diabetic,medium,51+,11
754,Pan-Indian,Vegetarian,heart_lowsodium,medium,18-25,13
755,Tamil Nadu,Non-Vegetarian,weight_loss,hot,36-50,15
756,Andhra Pradesh,Vegan,heart_lowsodium,medium,51+,24
757,Andhra Pradesh,Vegetarian,general,mild,26-35,7
758,Punjab,Vegetarian,general,hot,26-35,25
759,West Bengal,Non-Vegetarian,weight_loss,hot,26-35,8
760,Pan-Indian,Non-Vegetarian,heart_lowsodium,medium,18-25,28
761,Karnataka,Non-Vegetarian,general,hot,26-35,12
762,Tamil Nadu,Vegan,heart_lowsodium,medium,26-35,5
763,Pan-Indian,Non-Vegetarian,diabetic,medium,36-50,19
764,Karnataka,Vegetarian,general,hot,36-50,11
765,Tamil Nadu,Vegetarian,general,hot,26-35,27
766,Karnataka,Vegan,general,medium,36-50,24
767,Maharashtra,Vegetarian,general,hot,36-50,33
768,Karnataka,Non-Vegetarian,diabetic,hot,26-35,23
769,Punjab,Non-Vegetarian,general,mild,36-50,31
770,Kerala,Vegan,diabetic,mild,18-25,33
771,Kerala,Eggetarian,general,hot,51+,34
772,Pan-Indian,Non-Vegetarian,general,medium,18-25,7
773,South India,Vegan,general,mild,36-50,26
774,Andhra Pradesh,Non-Vegetarian,general,hot,26-35,61
775,Kerala,Non-Vegetarian,heart_lowsodium,medium,26-35,10
776,Gujarat,Vegetarian,weight_loss,medium,51+,24
777,South India,Non-Vegetarian,general,medium,26-35,50
778,North India,Vegetarian,heart_lowsodium,medium,51+,27
779,Tamil Nadu,Non-Vegetarian,general,hot,36-50,9
780,Pan-Indian,Non-Vegetarian,diabetic,medium,18-25,13
781,Tamil Nadu,Vegetarian,weight_loss,medium,36-50,43
782,Karnataka,Vegetarian,general,mild,26-35,8
783,Karnataka,Vegetarian,heart_lowsodium,medium,26-35,30
784,Karnataka,Vegan,general,mild,36-50,33
785,Tamil Nadu,Non-Vegetarian,general,medium,18-25,23
786,Gujarat,Vegan,general,hot,26-35,26
787,Kerala,Non-Vegetarian,diabetic,medium,36-50,18
788,Pan-Indian,Eggetarian,general,hot,26-35,20
789,Pan-Indian,Vegetarian,heart_lowsodium,hot,18-25,17
790,Gujarat,Eggetarian,heart_lowsodium,medium,51+,17
791,Pan-Indian,Vegan,general,hot,36-50,5
792,South India,Vegetarian,general,medium,36-50,17
793,Pan-Indian,Vegan,general,medium,18-25,28
794,Telangana,Vegetarian,diabetic,mild,18-25,15
795,Kerala,Vegetarian,general,medium,51+,11
796,Telangana,Non-Vegetarian,general,mild,36-50,24
797,Goa,Vegetarian,general,hot,18-25,6
798,South India,Eggetarian,diabetic,medium,26-35,5
799,Himachal Pradesh,Vegetarian,general,hot,18-25,17
800,Mughlai (North India),Non-Vegetarian,weight_loss,medium,36-50,8
801,Tamil Nadu,Vegetarian,general,hot,26-35,5
802,South India,Non-Vegetarian,heart_lowsodium,hot,51+,12
803,Pan-Indian,Non-Vegetarian,diabetic,medium,36-50,12
804,Pan-Indian,Non-Vegetarian,heart_lowsodium,mild,18-25,36
805,Karnataka,Non-Vegetarian,diabetic,mild,36-50,17
806,West Bengal,Vegetarian,general,hot,36-50,28
807,Gujarat,Vegetarian,general,hot,26-35,28
808,Kerala,Vegetarian,general,medium,26-35,19
809,Karnataka,Vegan,general,medium,18-25,21
810,Pan-Indian,Vegan,weight_loss,hot,51+,11
811,Pan-Indian,Eggetarian,general,hot,51+,13
812,Maharashtra,Vegetarian,general,medium,26-35,19
813,West Bengal,Eggetarian,diabetic,medium,51+,18
814,Pan-Indian,Non-Vegetarian,general,mild,26-35,174
815,South India,Non-Vegetarian,diabetic,medium,26-35,21
816,Pan-Indian,Non-Vegetarian,general,hot,36-50,9
817,Punjab,Non-Vegetarian,general,medium,36-50,7
818,Punjab,Vegetarian,general,medium,36-50,5
819,Pan-Indian,Vegetarian,general,medium,36-50,44
820,Gujarat,Vegetarian,weight_loss,mild,26-35,8
821,Andhra Pradesh,Eggetarian,general,hot,26-35,28
822,North India,Vegetarian,general,medium,26-35,28
823,Pan-Indian,Non-Vegetarian,general,hot,26-35,8
824,North India,Vegan,general,hot,26-35,21
825,Punjab,Vegan,diabetic,medium,26-35,32
826,Tamil Nadu,Vegetarian,heart_lowsodium,mild,36-50,5
827,Rajasthan,Non-Vegetarian,heart_lowsodium,medium,36-50,24
828,Tamil Nadu,Vegetarian,general,hot,51+,37
829,Karnataka,Non-Vegetarian,diabetic,mild,26-35,14
830,West Bengal,Non-Vegetarian,general,hot,36-50,10
831,South India,Non-Vegetarian,general,mild,26-35,11
832,North India,Non-Vegetarian,diabetic,medium,26-35,5
833,Tamil Nadu,Vegetarian,general,hot,51+,8
834,North India,Vegetarian,heart_lowsodium,hot,51+,21
835,Pan-Indian,Non-Vegetarian,general,hot,26-35,5
836,Karnataka,Vegan,heart_lowsodium,mild,36-50,14
837,Jammu & Kashmir,Non-Vegetarian,general,medium,18-25,30
838,Gujarat,Vegetarian,general,medium,18-25,13
839,Gujarat,Non-Vegetarian,weight_loss,medium,26-35,29
840,Pan-Indian,Vegan,general,medium,36-50,6
841,Mughlai (North India),Vegetarian,diabetic,medium,26-35,12
842,Punjab,Vegetarian,diabetic,medium,26-35,43
843,Karnataka,Non-Vegetarian,general,hot,26-35,8
844,Pan-Indian,Non-Vegetarian,heart_lowsodium,medium,36-50,14
845,Goa,Vegetarian,general,medium,18-25,200
846,Kerala,Non-Vegetarian,weight_loss,medium,26-35,24
847,North India,Vegetarian,general,mild,18-25,17
848,Maharashtra,Vegan,general,medium,18-25,5
849,South India,Non-Vegetarian,general,medium,18-25,10
850,North India,Vegetarian,general,medium,26-35,11
851,Tamil Nadu,Vegetarian,heart_lowsodium,medium,18-25,6
852,Kerala,Non-Vegetarian,heart_lowsodium,hot,18-25,8
853,Pan-Indian,Non-Vegetarian,general,medium,36-50,21
854,Punjab,Eggetarian,weight_loss,hot,26-35,8
855,Kerala,Eggetarian,general,hot,26-35,18
856,Uttar Pradesh,Vegetarian,heart_lowsodium,mild,36-50,5
857,Pan-Indian,Vegetarian,general,mild,26-35,5
858,South India,Eggetarian,heart_lowsodium,mild,51+,50
859,Tamil Nadu,Non-Vegetarian,diabetic,hot,18-25,29
860,Kerala,Vegetarian,diabetic,medium,18-25,23
861,Pan-Indian,Eggetarian,heart_lowsodium,mild,26-35,24
862,Mughlai (North India),Eggetarian,diabetic,hot,18-25,12
863,South India,Non-Vegetarian,general,hot,36-50,29
864,South India,Vegetarian,heart_lowsodium,medium,36-50,9
865,Punjab,Vegetarian,general,medium,26-35,27
866,North India,Non-Vegetarian,heart_lowsodium,medium,51+,10
867,Kerala,Non-Vegetarian,general,medium,36-50,25
868,Rajasthan,Non-Vegetarian,general,medium,26-35,22
869,Goa,Vegetarian,general,hot,18-25,20
870,South India,Eggetarian,general,medium,18-25,5
871,Kerala,Vegetarian,general,hot,26-35,8
872,Karnataka,Non-Vegetarian,general,mild,36-50,31
873,North India,Eggetarian,general,mild,26-35,12
874,Pan-Indian,Vegetarian,general,medium,26-35,13
875,West Bengal,Non-Vegetarian,general,hot,18-25,11
876,Tamil Nadu,Vegan,general,hot,36-50,32
877,Pan-Indian,Vegetarian,heart_lowsodium,hot,18-25,17
878,Pan-Indian,Non-Vegetarian,diabetic,hot,18-25,12
879,Gujarat,Eggetarian,general,hot,36-50,9
880,North India,Vegetarian,general,hot,26-35,13
881,Maharashtra,Non-Vegetarian,weight_loss,hot,36-50,12
882,Pan-Indian,Vegan,general,medium,36-50,32
883,Assam,Non-Vegetarian,general,mild,36-50,17
884,Pan-Indian,Non-Vegetarian,general,medium,18-25,13
885,Kerala,Non-Vegetarian,general,hot,18-25,5
886,Gujarat,Vegan,general,medium,51+,14
887,North India,Vegetarian,weight_loss,medium,26-35,18
888,South India,Eggetarian,general,medium,26-35,5
889,Maharashtra,Vegetarian,general,hot,51+,35
890,Kerala,Vegetarian,general,medium,51+,8
891,Sindhi (community),Vegetarian,diabetic,medium,26-35,6
